Ano,Mes,Tema,Subtema,item,Viajeros
2019,Diciembre,Turistas Nacionales,Origen,VAUPES,0
2019,Total,Turistas Nacionales,Origen,VAUPES,1126
2017,Enero,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Febrero,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Marzo,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Abril,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Mayo,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Junio,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Julio,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Agosto,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Septiembre,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Octubre,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Noviembre,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Diciembre,Turistas Nacionales,Origen,VALLEDUPAR,
2017,Total,Turistas Nacionales,Origen,VALLEDUPAR,
2018,Enero,Turistas Nacionales,Origen,VALLEDUPAR,232
2018,Febrero,Turistas Nacionales,Origen,VALLEDUPAR,230
2018,Marzo,Turistas Nacionales,Origen,VALLEDUPAR,502
2018,Abril,Turistas Nacionales,Origen,VALLEDUPAR,405
2018,Mayo,Turistas Nacionales,Origen,VALLEDUPAR,0
2018,Junio,Turistas Nacionales,Origen,VALLEDUPAR,0
2018,Julio,Turistas Nacionales,Origen,VALLEDUPAR,
2018,Agosto,Turistas Nacionales,Origen,VALLEDUPAR,
2018,Septiembre,Turistas Nacionales,Origen,VALLEDUPAR,
2018,Octubre,Turistas Nacionales,Origen,VALLEDUPAR,
2018,Noviembre,Turistas Nacionales,Origen,VALLEDUPAR,
2018,Diciembre,Turistas Nacionales,Origen,VALLEDUPAR,
2018,Total,Turistas Nacionales,Origen,VALLEDUPAR,1369
2019,Enero,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Febrero,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Marzo,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Abril,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Mayo,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Junio,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Julio,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Agosto,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Septiembre,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Octubre,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Noviembre,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Diciembre,Turistas Nacionales,Origen,VALLEDUPAR,0
2019,Total,Turistas Nacionales,Origen,VALLEDUPAR,0
2017,Enero,Turistas Nacionales,Origen,VICHADA,527
2017,Febrero,Turistas Nacionales,Origen,VICHADA,263
2017,Marzo,Turistas Nacionales,Origen,VICHADA,300
2017,Abril,Turistas Nacionales,Origen,VICHADA,264
2017,Mayo,Turistas Nacionales,Origen,VICHADA,358
2017,Junio,Turistas Nacionales,Origen,VICHADA,228
2017,Julio,Turistas Nacionales,Origen,VICHADA,241
2017,Agosto,Turistas Nacionales,Origen,VICHADA,330
2017,Septiembre,Turistas Nacionales,Origen,VICHADA,310
2017,Octubre,Turistas Nacionales,Origen,VICHADA,0
2017,Noviembre,Turistas Nacionales,Origen,VICHADA,873
2017,Diciembre,Turistas Nacionales,Origen,VICHADA,0
2017,Total,Turistas Nacionales,Origen,VICHADA,3694
2018,Enero,Turistas Nacionales,Origen,VICHADA,0
2018,Febrero,Turistas Nacionales,Origen,VICHADA,0
2018,Marzo,Turistas Nacionales,Origen,VICHADA,0
2018,Abril,Turistas Nacionales,Origen,VICHADA,0
2018,Mayo,Turistas Nacionales,Origen,VICHADA,0
2018,Junio,Turistas Nacionales,Origen,VICHADA,0
2018,Julio,Turistas Nacionales,Origen,VICHADA,
2018,Agosto,Turistas Nacionales,Origen,VICHADA,
2018,Septiembre,Turistas Nacionales,Origen,VICHADA,82
2018,Octubre,Turistas Nacionales,Origen,VICHADA,
2018,Noviembre,Turistas Nacionales,Origen,VICHADA,
2018,Diciembre,Turistas Nacionales,Origen,VICHADA,1111
2018,Total,Turistas Nacionales,Origen,VICHADA,1193
2019,Enero,Turistas Nacionales,Origen,VICHADA,0
2019,Febrero,Turistas Nacionales,Origen,VICHADA,0
2019,Marzo,Turistas Nacionales,Origen,VICHADA,0
2019,Abril,Turistas Nacionales,Origen,VICHADA,0
2019,Mayo,Turistas Nacionales,Origen,VICHADA,0
2019,Junio,Turistas Nacionales,Origen,VICHADA,0
2019,Julio,Turistas Nacionales,Origen,VICHADA,0
2019,Agosto,Turistas Nacionales,Origen,VICHADA,0
2019,Septiembre,Turistas Nacionales,Origen,VICHADA,0
2019,Octubre,Turistas Nacionales,Origen,VICHADA,1399
2019,Noviembre,Turistas Nacionales,Origen,VICHADA,1736
2019,Diciembre,Turistas Nacionales,Origen,VICHADA,0
2019,Total,Turistas Nacionales,Origen,VICHADA,3135
2017,Enero,Turistas Nacionales,Origen,YOPAL,
2017,Febrero,Turistas Nacionales,Origen,YOPAL,
2017,Marzo,Turistas Nacionales,Origen,YOPAL,
2017,Abril,Turistas Nacionales,Origen,YOPAL,
2017,Mayo,Turistas Nacionales,Origen,YOPAL,
2017,Junio,Turistas Nacionales,Origen,YOPAL,
2017,Julio,Turistas Nacionales,Origen,YOPAL,
2017,Agosto,Turistas Nacionales,Origen,YOPAL,
2017,Septiembre,Turistas Nacionales,Origen,YOPAL,
2017,Octubre,Turistas Nacionales,Origen,YOPAL,
2017,Noviembre,Turistas Nacionales,Origen,YOPAL,
2017,Diciembre,Turistas Nacionales,Origen,YOPAL,
2017,Total,Turistas Nacionales,Origen,YOPAL,
2018,Enero,Turistas Nacionales,Origen,YOPAL,
2018,Febrero,Turistas Nacionales,Origen,YOPAL,
2018,Marzo,Turistas Nacionales,Origen,YOPAL,
2018,Abril,Turistas Nacionales,Origen,YOPAL,
2018,Mayo,Turistas Nacionales,Origen,YOPAL,
2018,Junio,Turistas Nacionales,Origen,YOPAL,
2018,Julio,Turistas Nacionales,Origen,YOPAL,
2018,Agosto,Turistas Nacionales,Origen,YOPAL,
2018,Septiembre,Turistas Nacionales,Origen,YOPAL,600
2018,Octubre,Turistas Nacionales,Origen,YOPAL,
2018,Noviembre,Turistas Nacionales,Origen,YOPAL,
2018,Diciembre,Turistas Nacionales,Origen,YOPAL,
2018,Total,Turistas Nacionales,Origen,YOPAL,600
2019,Enero,Turistas Nacionales,Origen,YOPAL,0
2019,Febrero,Turistas Nacionales,Origen,YOPAL,0
2019,Marzo,Turistas Nacionales,Origen,YOPAL,0
2019,Abril,Turistas Nacionales,Origen,YOPAL,0
2019,Mayo,Turistas Nacionales,Origen,YOPAL,0
2019,Junio,Turistas Nacionales,Origen,YOPAL,0
2019,Julio,Turistas Nacionales,Origen,YOPAL,0
2019,Agosto,Turistas Nacionales,Origen,YOPAL,0
2019,Septiembre,Turistas Nacionales,Origen,YOPAL,0
2019,Octubre,Turistas Nacionales,Origen,YOPAL,0
2019,Noviembre,Turistas Nacionales,Origen,YOPAL,0
2019,Diciembre,Turistas Nacionales,Origen,YOPAL,0
2019,Total,Turistas Nacionales,Origen,YOPAL,0
2017,Enero,Turistas Nacionales,Origen,SOACHA,
2017,Febrero,Turistas Nacionales,Origen,SOACHA,
2017,Marzo,Turistas Nacionales,Origen,SOACHA,
2017,Abril,Turistas Nacionales,Origen,SOACHA,
2017,Mayo,Turistas Nacionales,Origen,SOACHA,
2017,Junio,Turistas Nacionales,Origen,SOACHA,
2017,Julio,Turistas Nacionales,Origen,SOACHA,
2017,Agosto,Turistas Nacionales,Origen,SOACHA,
2017,Septiembre,Turistas Nacionales,Origen,SOACHA,
2017,Octubre,Turistas Nacionales,Origen,SOACHA,
2017,Noviembre,Turistas Nacionales,Origen,SOACHA,
2017,Diciembre,Turistas Nacionales,Origen,SOACHA,
2017,Total,Turistas Nacionales,Origen,SOACHA,
2018,Enero,Turistas Nacionales,Origen,SOACHA,
2018,Febrero,Turistas Nacionales,Origen,SOACHA,
2018,Marzo,Turistas Nacionales,Origen,SOACHA,
2018,Abril,Turistas Nacionales,Origen,SOACHA,
2018,Mayo,Turistas Nacionales,Origen,SOACHA,
2018,Junio,Turistas Nacionales,Origen,SOACHA,
2018,Julio,Turistas Nacionales,Origen,SOACHA,
2018,Agosto,Turistas Nacionales,Origen,SOACHA,
2018,Septiembre,Turistas Nacionales,Origen,SOACHA,
2018,Octubre,Turistas Nacionales,Origen,SOACHA,
2018,Noviembre,Turistas Nacionales,Origen,SOACHA,
2018,Diciembre,Turistas Nacionales,Origen,SOACHA,
2018,Total,Turistas Nacionales,Origen,SOACHA,
2019,Enero,Turistas Nacionales,Origen,SOACHA,
2019,Febrero,Turistas Nacionales,Origen,SOACHA,
2019,Marzo,Turistas Nacionales,Origen,SOACHA,
2019,Abril,Turistas Nacionales,Origen,SOACHA,
2019,Mayo,Turistas Nacionales,Origen,SOACHA,0
2019,Junio,Turistas Nacionales,Origen,SOACHA,449
2019,Julio,Turistas Nacionales,Origen,SOACHA,0
2019,Agosto,Turistas Nacionales,Origen,SOACHA,0
2019,Septiembre,Turistas Nacionales,Origen,SOACHA,0
2019,Octubre,Turistas Nacionales,Origen,SOACHA,0
2019,Noviembre,Turistas Nacionales,Origen,SOACHA,0
2019,Diciembre,Turistas Nacionales,Origen,SOACHA,0
2019,Total,Turistas Nacionales,Origen,SOACHA,449
2017,Enero,Turistas Internacionales,Origen,ALEMANIA,3848
2017,Febrero,Turistas Internacionales,Origen,ALEMANIA,5258
2017,Marzo,Turistas Internacionales,Origen,ALEMANIA,4730
2017,Abril,Turistas Internacionales,Origen,ALEMANIA,5515
2017,Mayo,Turistas Internacionales,Origen,ALEMANIA,4918
2017,Junio,Turistas Internacionales,Origen,ALEMANIA,4926
2017,Julio,Turistas Internacionales,Origen,ALEMANIA,5317
2017,Agosto,Turistas Internacionales,Origen,ALEMANIA,4450
2017,Septiembre,Turistas Internacionales,Origen,ALEMANIA,4608
2017,Octubre,Turistas Internacionales,Origen,ALEMANIA,6861
2017,Noviembre,Turistas Internacionales,Origen,ALEMANIA,3968
2017,Diciembre,Turistas Internacionales,Origen,ALEMANIA,724
2017,Total,Turistas Internacionales,Origen,ALEMANIA,55123
2018,Enero,Turistas Internacionales,Origen,ALEMANIA,3221
2018,Febrero,Turistas Internacionales,Origen,ALEMANIA,3086
2018,Marzo,Turistas Internacionales,Origen,ALEMANIA,7960
2018,Abril,Turistas Internacionales,Origen,ALEMANIA,2016.470637
2018,Mayo,Turistas Internacionales,Origen,ALEMANIA,1600
2018,Junio,Turistas Internacionales,Origen,ALEMANIA,0
2018,Julio,Turistas Internacionales,Origen,ALEMANIA,977
2018,Agosto,Turistas Internacionales,Origen,ALEMANIA,3678.479329
2018,Septiembre,Turistas Internacionales,Origen,ALEMANIA,4630
2018,Octubre,Turistas Internacionales,Origen,ALEMANIA,2703
2018,Noviembre,Turistas Internacionales,Origen,ALEMANIA,2121
2018,Diciembre,Turistas Internacionales,Origen,ALEMANIA,1338
2018,Total,Turistas Internacionales,Origen,ALEMANIA,33330.94997
2019,Enero,Turistas Internacionales,Origen,ALEMANIA,2015
2019,Febrero,Turistas Internacionales,Origen,ALEMANIA,1964
2019,Marzo,Turistas Internacionales,Origen,ALEMANIA,2217
2019,Abril,Turistas Internacionales,Origen,ALEMANIA,1900
2019,Mayo,Turistas Internacionales,Origen,ALEMANIA,1696
2019,Junio,Turistas Internacionales,Origen,ALEMANIA,1952
2019,Julio,Turistas Internacionales,Origen,ALEMANIA,1982
2019,Agosto,Turistas Internacionales,Origen,ALEMANIA,2937
2019,Septiembre,Turistas Internacionales,Origen,ALEMANIA,7561
2019,Octubre,Turistas Internacionales,Origen,ALEMANIA,3285
2019,Noviembre,Turistas Internacionales,Origen,ALEMANIA,5026
2019,Diciembre,Turistas Internacionales,Origen,ALEMANIA,3414
2019,Total,Turistas Internacionales,Origen,ALEMANIA,35949
2017,Enero,Turistas Internacionales,Origen,ARGENTINA,4223
2017,Febrero,Turistas Internacionales,Origen,ARGENTINA,6620
2017,Marzo,Turistas Internacionales,Origen,ARGENTINA,5960
2017,Abril,Turistas Internacionales,Origen,ARGENTINA,7026
2017,Mayo,Turistas Internacionales,Origen,ARGENTINA,6105
2017,Junio,Turistas Internacionales,Origen,ARGENTINA,6222
2017,Julio,Turistas Internacionales,Origen,ARGENTINA,6988
2017,Agosto,Turistas Internacionales,Origen,ARGENTINA,5028
2017,Septiembre,Turistas Internacionales,Origen,ARGENTINA,6142
2017,Octubre,Turistas Internacionales,Origen,ARGENTINA,9753
2017,Noviembre,Turistas Internacionales,Origen,ARGENTINA,1547
2017,Diciembre,Turistas Internacionales,Origen,ARGENTINA,4101
2017,Total,Turistas Internacionales,Origen,ARGENTINA,69715
2018,Enero,Turistas Internacionales,Origen,ARGENTINA,8048
2018,Febrero,Turistas Internacionales,Origen,ARGENTINA,7710
2018,Marzo,Turistas Internacionales,Origen,ARGENTINA,4744
2018,Abril,Turistas Internacionales,Origen,ARGENTINA,11254.43266
2018,Mayo,Turistas Internacionales,Origen,ARGENTINA,6240
2018,Junio,Turistas Internacionales,Origen,ARGENTINA,6681
2018,Julio,Turistas Internacionales,Origen,ARGENTINA,5733
2018,Agosto,Turistas Internacionales,Origen,ARGENTINA,8034.516041
2018,Septiembre,Turistas Internacionales,Origen,ARGENTINA,5247
2018,Octubre,Turistas Internacionales,Origen,ARGENTINA,2982
2018,Noviembre,Turistas Internacionales,Origen,ARGENTINA,3146
2018,Diciembre,Turistas Internacionales,Origen,ARGENTINA,
2018,Total,Turistas Internacionales,Origen,ARGENTINA,69819.9487
2019,Enero,Turistas Internacionales,Origen,ARGENTINA,6500
2019,Febrero,Turistas Internacionales,Origen,ARGENTINA,7498
2019,Marzo,Turistas Internacionales,Origen,ARGENTINA,6882
2019,Abril,Turistas Internacionales,Origen,ARGENTINA,5240
2019,Mayo,Turistas Internacionales,Origen,ARGENTINA,10070
2019,Junio,Turistas Internacionales,Origen,ARGENTINA,1909
2019,Julio,Turistas Internacionales,Origen,ARGENTINA,3545
2019,Agosto,Turistas Internacionales,Origen,ARGENTINA,2443
2019,Septiembre,Turistas Internacionales,Origen,ARGENTINA,3790
2019,Octubre,Turistas Internacionales,Origen,ARGENTINA,1010
2019,Noviembre,Turistas Internacionales,Origen,ARGENTINA,2877
2019,Diciembre,Turistas Internacionales,Origen,ARGENTINA,3174
2019,Total,Turistas Internacionales,Origen,ARGENTINA,54938
2017,Enero,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Febrero,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Marzo,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Abril,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Mayo,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Junio,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Julio,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Agosto,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Septiembre,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Octubre,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Noviembre,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Diciembre,Turistas Internacionales,Origen,ARABIA SAUDI,
2017,Total,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Enero,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Febrero,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Marzo,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Abril,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Mayo,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Junio,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Julio,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Agosto,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Septiembre,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Octubre,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Noviembre,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Diciembre,Turistas Internacionales,Origen,ARABIA SAUDI,
2018,Total,Turistas Internacionales,Origen,ARABIA SAUDI,
2019,Enero,Turistas Internacionales,Origen,ARABIA SAUDI,138
2019,Febrero,Turistas Internacionales,Origen,ARABIA SAUDI,105
2019,Marzo,Turistas Internacionales,Origen,ARABIA SAUDI,174
2019,Abril,Turistas Internacionales,Origen,ARABIA SAUDI,137
2019,Mayo,Turistas Internacionales,Origen,ARABIA SAUDI,
2019,Junio,Turistas Internacionales,Origen,ARABIA SAUDI,299
2019,Julio,Turistas Internacionales,Origen,ARABIA SAUDI,106
2019,Agosto,Turistas Internacionales,Origen,ARABIA SAUDI,0
2019,Septiembre,Turistas Internacionales,Origen,ARABIA SAUDI,
2019,Octubre,Turistas Internacionales,Origen,ARABIA SAUDI,0
2019,Noviembre,Turistas Internacionales,Origen,ARABIA SAUDI,0
2019,Diciembre,Turistas Internacionales,Origen,ARABIA SAUDI,0
2019,Total,Turistas Internacionales,Origen,ARABIA SAUDI,959
2017,Enero,Turistas Internacionales,Origen,ARUBA,
2017,Febrero,Turistas Internacionales,Origen,ARUBA,
2017,Marzo,Turistas Internacionales,Origen,ARUBA,
2017,Abril,Turistas Internacionales,Origen,ARUBA,
2017,Mayo,Turistas Internacionales,Origen,ARUBA,
2017,Junio,Turistas Internacionales,Origen,ARUBA,
2017,Julio,Turistas Internacionales,Origen,ARUBA,
2017,Agosto,Turistas Internacionales,Origen,ARUBA,
2017,Septiembre,Turistas Internacionales,Origen,ARUBA,
2017,Octubre,Turistas Internacionales,Origen,ARUBA,
2017,Noviembre,Turistas Internacionales,Origen,ARUBA,
2017,Diciembre,Turistas Internacionales,Origen,ARUBA,
2017,Total,Turistas Internacionales,Origen,ARUBA,
2018,Enero,Turistas Internacionales,Origen,ARUBA,1869
2018,Febrero,Turistas Internacionales,Origen,ARUBA,1791
2018,Marzo,Turistas Internacionales,Origen,ARUBA,1706
2018,Abril,Turistas Internacionales,Origen,ARUBA,1659.693852
2018,Mayo,Turistas Internacionales,Origen,ARUBA,1697
2018,Junio,Turistas Internacionales,Origen,ARUBA,1654
2018,Julio,Turistas Internacionales,Origen,ARUBA,
2018,Agosto,Turistas Internacionales,Origen,ARUBA,
2018,Septiembre,Turistas Internacionales,Origen,ARUBA,692
2018,Octubre,Turistas Internacionales,Origen,ARUBA,
2018,Noviembre,Turistas Internacionales,Origen,ARUBA,
2018,Diciembre,Turistas Internacionales,Origen,ARUBA,5734
2018,Total,Turistas Internacionales,Origen,ARUBA,16802.69385
2019,Enero,Turistas Internacionales,Origen,ARUBA,102
2019,Febrero,Turistas Internacionales,Origen,ARUBA,78
2019,Marzo,Turistas Internacionales,Origen,ARUBA,141
2019,Abril,Turistas Internacionales,Origen,ARUBA,89
2019,Mayo,Turistas Internacionales,Origen,ARUBA,0
2019,Junio,Turistas Internacionales,Origen,ARUBA,263
2019,Julio,Turistas Internacionales,Origen,ARUBA,
2019,Agosto,Turistas Internacionales,Origen,ARUBA,1037
2019,Septiembre,Turistas Internacionales,Origen,ARUBA,561
2019,Octubre,Turistas Internacionales,Origen,ARUBA,0
2019,Noviembre,Turistas Internacionales,Origen,ARUBA,0
2019,Diciembre,Turistas Internacionales,Origen,ARUBA,791
2019,Total,Turistas Internacionales,Origen,ARUBA,3062
2017,Enero,Turistas Internacionales,Origen,AUSTRALIA,879
2017,Febrero,Turistas Internacionales,Origen,AUSTRALIA,358
2017,Marzo,Turistas Internacionales,Origen,AUSTRALIA,329
2017,Abril,Turistas Internacionales,Origen,AUSTRALIA,356
2017,Mayo,Turistas Internacionales,Origen,AUSTRALIA,346
2017,Junio,Turistas Internacionales,Origen,AUSTRALIA,366
2017,Julio,Turistas Internacionales,Origen,AUSTRALIA,267
2017,Agosto,Turistas Internacionales,Origen,AUSTRALIA,402
2017,Septiembre,Turistas Internacionales,Origen,AUSTRALIA,398
2017,Octubre,Turistas Internacionales,Origen,AUSTRALIA,0
2017,Noviembre,Turistas Internacionales,Origen,AUSTRALIA,997
2017,Diciembre,Turistas Internacionales,Origen,AUSTRALIA,0
2017,Total,Turistas Internacionales,Origen,AUSTRALIA,4698
2018,Enero,Turistas Internacionales,Origen,AUSTRALIA,847
2018,Febrero,Turistas Internacionales,Origen,AUSTRALIA,812
2018,Marzo,Turistas Internacionales,Origen,AUSTRALIA,879
2018,Abril,Turistas Internacionales,Origen,AUSTRALIA,1163.599495
2018,Mayo,Turistas Internacionales,Origen,AUSTRALIA,100
2018,Junio,Turistas Internacionales,Origen,AUSTRALIA,902
2018,Julio,Turistas Internacionales,Origen,AUSTRALIA,
2018,Agosto,Turistas Internacionales,Origen,AUSTRALIA,
2018,Septiembre,Turistas Internacionales,Origen,AUSTRALIA,
2018,Octubre,Turistas Internacionales,Origen,AUSTRALIA,977
2018,Noviembre,Turistas Internacionales,Origen,AUSTRALIA,
2018,Diciembre,Turistas Internacionales,Origen,AUSTRALIA,
2018,Total,Turistas Internacionales,Origen,AUSTRALIA,5680.599495
2019,Enero,Turistas Internacionales,Origen,AUSTRALIA,372
2019,Febrero,Turistas Internacionales,Origen,AUSTRALIA,301
2019,Marzo,Turistas Internacionales,Origen,AUSTRALIA,378
2019,Abril,Turistas Internacionales,Origen,AUSTRALIA,445
2019,Mayo,Turistas Internacionales,Origen,AUSTRALIA,69
2019,Junio,Turistas Internacionales,Origen,AUSTRALIA,431
2019,Julio,Turistas Internacionales,Origen,AUSTRALIA,818
2019,Agosto,Turistas Internacionales,Origen,AUSTRALIA,858
2019,Septiembre,Turistas Internacionales,Origen,AUSTRALIA,789
2019,Octubre,Turistas Internacionales,Origen,AUSTRALIA,335
2019,Noviembre,Turistas Internacionales,Origen,AUSTRALIA,1026
2019,Diciembre,Turistas Internacionales,Origen,AUSTRALIA,618
2019,Total,Turistas Internacionales,Origen,AUSTRALIA,6440
2017,Enero,Turistas Internacionales,Origen,AUSTRIA,219
2017,Febrero,Turistas Internacionales,Origen,AUSTRIA,0
2017,Marzo,Turistas Internacionales,Origen,AUSTRIA,0
2017,Abril,Turistas Internacionales,Origen,AUSTRIA,0
2017,Mayo,Turistas Internacionales,Origen,AUSTRIA,0
2017,Junio,Turistas Internacionales,Origen,AUSTRIA,0
2017,Julio,Turistas Internacionales,Origen,AUSTRIA,0
2017,Agosto,Turistas Internacionales,Origen,AUSTRIA,0
2017,Septiembre,Turistas Internacionales,Origen,AUSTRIA,0
2017,Octubre,Turistas Internacionales,Origen,AUSTRIA,0
2017,Noviembre,Turistas Internacionales,Origen,AUSTRIA,0
2017,Diciembre,Turistas Internacionales,Origen,AUSTRIA,0
2017,Total,Turistas Internacionales,Origen,AUSTRIA,219
2018,Enero,Turistas Internacionales,Origen,AUSTRIA,44
2018,Febrero,Turistas Internacionales,Origen,AUSTRIA,42
2018,Marzo,Turistas Internacionales,Origen,AUSTRIA,0
2018,Abril,Turistas Internacionales,Origen,AUSTRIA,0
2018,Mayo,Turistas Internacionales,Origen,AUSTRIA,0
2018,Junio,Turistas Internacionales,Origen,AUSTRIA,156
2018,Julio,Turistas Internacionales,Origen,AUSTRIA,
2018,Agosto,Turistas Internacionales,Origen,AUSTRIA,
2018,Septiembre,Turistas Internacionales,Origen,AUSTRIA,
2018,Octubre,Turistas Internacionales,Origen,AUSTRIA,166
2018,Noviembre,Turistas Internacionales,Origen,AUSTRIA,
2018,Diciembre,Turistas Internacionales,Origen,AUSTRIA,
2018,Total,Turistas Internacionales,Origen,AUSTRIA,408
2019,Enero,Turistas Internacionales,Origen,AUSTRIA,222
2019,Febrero,Turistas Internacionales,Origen,AUSTRIA,169
2019,Marzo,Turistas Internacionales,Origen,AUSTRIA,143
2019,Abril,Turistas Internacionales,Origen,AUSTRIA,358
2019,Mayo,Turistas Internacionales,Origen,AUSTRIA,0
2019,Junio,Turistas Internacionales,Origen,AUSTRIA,0
2019,Julio,Turistas Internacionales,Origen,AUSTRIA,1060
2019,Agosto,Turistas Internacionales,Origen,AUSTRIA,276
2019,Septiembre,Turistas Internacionales,Origen,AUSTRIA,
2019,Octubre,Turistas Internacionales,Origen,AUSTRIA,790
2019,Noviembre,Turistas Internacionales,Origen,AUSTRIA,0
2019,Diciembre,Turistas Internacionales,Origen,AUSTRIA,0
2019,Total,Turistas Internacionales,Origen,AUSTRIA,3018
2017,Enero,Turistas Internacionales,Origen,BELGICA,629
2017,Febrero,Turistas Internacionales,Origen,BELGICA,0
2017,Marzo,Turistas Internacionales,Origen,BELGICA,0
2017,Abril,Turistas Internacionales,Origen,BELGICA,0
2017,Mayo,Turistas Internacionales,Origen,BELGICA,0
2017,Junio,Turistas Internacionales,Origen,BELGICA,0
2017,Julio,Turistas Internacionales,Origen,BELGICA,0
